name;@lat;@lon
Avenida do Aeroporto;42.2314663;-8.6887596
Avenida do Aeroporto;42.2311718;-8.6906887
Avenida do Aeroporto;42.2377203;-8.6762021
Avenida do Aeroporto;42.2379762;-8.6775842
Avenida do Aeroporto;42.2380187;-8.6778880
Avenida do Aeroporto;42.2355635;-8.6745878
Avenida do Aeroporto;42.2376831;-8.6833017
Avenida do Aeroporto;42.2380673;-8.6830504
Avenida do Aeroporto;42.2344914;-8.6681090
Avenida do Aeroporto;42.2344272;-8.6685300
Avenida do Aeroporto;42.2345359;-8.6695920
Camiño de Gondomar;42.2349061;-8.6689295
Avenida do Aeroporto;42.2375566;-8.6756960
Avenida do Aeroporto;42.2365414;-8.6751081
Avenida do Aeroporto;42.2382785;-8.6829083
Avenida do Aeroporto;42.2386091;-8.6826155
Avenida do Aeroporto;42.2378717;-8.6767990
Avenida do Aeroporto;42.2379232;-8.6771865
Avenida do Aeroporto;42.2375040;-8.6756354
Camiño do Monte Pequeno;42.2388807;-8.6728449
Camiño de Gondomar;42.2357506;-8.6672444
Rúa San Cristovo;42.2410086;-8.6690993
Rúa San Cristovo;42.2413222;-8.6672109
Subida á Madroa;42.2411204;-8.6690448
Camiño do Cotobade;42.2409398;-8.6712507
Avenida do Aeroporto;42.2347817;-8.6719009
Camiño Cerqueiro;42.2341571;-8.6674870
Camiño Cerqueiro;42.2335726;-8.6672596
Camiño Costeira;42.2335771;-8.6663333
Camiño Costeira;42.2328786;-8.6660931
Camiño Costeira;42.2334460;-8.6667570
Avenida do Aeroporto;42.2347238;-8.6676297
Avenida do Aeroporto;42.2362980;-8.6654699
Avenida do Aeroporto;42.2360176;-8.6661082
Avenida do Aeroporto;42.2354297;-8.6668300
Avenida do Aeroporto;42.2363130;-8.6652329
Avenida do Aeroporto;42.2362541;-8.6657099
Avenida do Aeroporto;42.2349384;-8.6673703
Avenida do Aeroporto;42.2356805;-8.6665528
Avenida do Aeroporto;42.2351488;-8.6671382
Avenida do Aeroporto;42.2362363;-8.6648111
Camiño da Marquesa;42.2317915;-8.6713012
Avenida do Aeroporto;42.2346609;-8.6707196
Avenida do Aeroporto;42.2353495;-8.6619235
Avenida do Aeroporto;42.2355223;-8.6624721
Avenida do Aeroporto;42.2361056;-8.6642964
Avenida do Aeroporto;42.2357039;-8.6630312
Avenida do Aeroporto;42.2359222;-8.6637091
Camiño de Regoufe;42.2331415;-8.6551738
Rúa Rabadeira;42.2332271;-8.6550980
Rúa Rabadeira;42.2330380;-8.6550608
Rúa Rabadeira;42.2331906;-8.6549905
Rúa Rabadeira;42.2325172;-8.6549923
Avenida do Aeroporto;42.2352527;-8.6616141
Avenida do Aeroporto;42.2320520;-8.6548128
Avenida do Aeroporto;42.2321862;-8.6553286
Avenida do Aeroporto;42.2344584;-8.6587772
Rúa Figueiras;42.2303636;-8.6538446
Rúa Molais;42.2302512;-8.6537266
Rúa Figueiras;42.2311498;-8.6528085
Avenida do Aeroporto;42.2320093;-8.6514997
Avenida do Aeroporto;42.2319545;-8.6520427
Avenida do Aeroporto;42.2320000;-8.6533956
Rúa de Manoel Antonio;43.6930287;-7.4402253
Rúa de Rosalía de Castro;43.6942980;-7.4415813
Rúa Irmáns Fernández Dorrego;42.5372508;-7.8116192
Avenida da Ribeira Sacra;42.5385526;-7.8119056
Camiño das Figueiras;42.2280642;-8.6629072
Camiño Fixon;42.2253958;-8.6636367
Senda Fluvial do Lérez;42.4474833;-8.6261794
Senda Fluvial do Lérez;42.4471208;-8.6265967
Paseo Padre Lorenzo;42.2233952;-8.7314300
Avenida do Aeroporto;42.2339371;-8.6472882
Avenida do Aeroporto;42.2336519;-8.6478665
Avenida do Aeroporto;42.2323148;-8.6505877
Avenida do Aeroporto;42.2326765;-8.6419485
Avenida do Aeroporto;42.2335607;-8.6435728
Avenida do Aeroporto;42.2338837;-8.6441666
Avenida do Aeroporto;42.2313904;-8.6395798
Avenida do Aeroporto;42.2316895;-8.6401376
Avenida do Aeroporto;42.2321991;-8.6410717
Avenida do Aeroporto;42.2306107;-8.6381320
Avenida do Aeroporto;42.2332914;-8.6485956
Avenida do Aeroporto;42.2329578;-8.6492745
Avenida do Aeroporto;42.2326927;-8.6498129
Camín da Ferrería de Bois;42.7806607;-7.0497189
Avenida do Aeroporto;42.2341695;-8.6447175
Avenida do Aeroporto;42.2343768;-8.6453046
Avenida do Tranvia;42.2250429;-8.6400559
Avenida do Aeroporto;42.2299184;-8.6368357
Avenida do Aeroporto;42.2302313;-8.6374263
Estrada de Redondela;42.2302091;-8.6372381
Avenida do Aeroporto;42.2303934;-8.6377280
Avenida do Aeroporto;42.2307900;-8.6384622
Avenida do Aeroporto;42.2308715;-8.6386114
Avenida do Aeroporto;42.2310646;-8.6389700
Avenida do Tranvia;42.2252301;-8.6386028
Avenida do Tranvia;42.2250597;-8.6396597
Avenida do Tranvia;42.2248156;-8.6357549
Avenida do Aeroporto;42.2298048;-8.6366168
Avenida do Aeroporto;42.2300779;-8.6371390
Avenida do Aeroporto;42.2319577;-8.6406303
Camiño de Pino Manso;42.2218822;-8.6343501
Camiño de Pino Manso;42.2228037;-8.6349435
Estrada Peinador - Os Valos;42.2210330;-8.6333066
Estrada de Redondela;42.2319232;-8.6354155
Camiño das Caravillas;42.2318006;-8.6344561
Travesía Forno;42.2296240;-8.7135191
Rúa de López de Neira;42.2357064;-8.7242151
Rúa do Príncipe;42.2361576;-8.7210274
Avenida de Beiramar;42.2339017;-8.7334631
Rúa de Jacinto Benavente;42.2270344;-8.7376945
Praza da Industria Conserveira;42.2270594;-8.7376965
Rúa de Jacinto Benavente;42.2270842;-8.7375867
Rúa de Jacinto Benavente;42.2271305;-8.7373390
Praza da Industria Conserveira;42.2266747;-8.7378642
Rúa da Coruña;42.2266884;-8.7375999
Praza da Industria Conserveira;42.2267017;-8.7380474
Praza da Industria Conserveira;42.2266872;-8.7379662
Avenida Beiramar;42.2265645;-8.7381087
Avenida Beiramar;42.2263949;-8.7383786
Avenida de Beiramar;42.2273313;-8.7378539
Praza da Industria Conserveira;42.2269488;-8.7376311
Rúa da Coruña;42.2264325;-8.7374792
Avenida Beiramar;42.2263189;-8.7385747
Avenida Beiramar;42.2262815;-8.7385523
Avenida de Beiramar;42.2271809;-8.7382234
Avenida Beiramar;42.2266037;-8.7383876
Praza da Industria Conserveira;42.2269194;-8.7382604
Avenida de Beiramar;42.2280188;-8.7375651
Rúa da Coruña;42.2266496;-8.7376359
Rúa de Severo Ochoa;42.2291522;-8.7348996
Rúa da Paz;42.2282708;-8.7366938
Rúa de Jacinto Benavente;42.2353167;-8.7320398
Rúa Pi y Margall interior;42.2336283;-8.7306671
Rúa de Pi y Margall;42.2283164;-8.7322501
Camiño de Novás;42.3056237;-8.6140332
Camiño de Novás;42.3056403;-8.6139636
Camiño da Fonte do Pazo;42.3092999;-8.6150000
Camiño das Saíñas;42.3050358;-8.6156795
Camiño da Xesteira;42.3051198;-8.6166934
Camiño das Saíñas;42.3036292;-8.6146403
Camiño do Nogueiral;42.3007177;-8.6129768
Camiño do Adro de San Pedro;42.2997144;-8.6115065
Rúa San Pedro;42.3010295;-8.6109931
Rúa Torre de Calle;42.2998872;-8.6089913
Camiño do Esteiro;42.2949314;-8.6087783
Camiño da Fonte de Rivas;42.2945702;-8.6068084
Estrada Catapeixes;42.2934846;-8.6140287
Camiño do Tanque;42.2940041;-8.6131562
Camiño do Merendeiro;42.2942060;-8.6145336
Rúa Pintor José Frau Ruiz;42.2251555;-8.7311959
Rúa de López Mora;42.2257084;-8.7308636
Rúa da Coruña;42.2213004;-8.7333417
Travesía de Entrecortiñas;42.5608335;-8.8677177
Rúa da Coruña;42.2225155;-8.7343272
Rúa da Coruña;42.2220207;-8.7339239
Avenida Beiramar;42.2251766;-8.7420443
Avenida Beiramar;42.2254389;-8.7427848
Avenida Beiramar;42.2258942;-8.7440165
Avenida Beiramar;42.2258437;-8.7437195
Avenida Beiramar;42.2256457;-8.7431995
Avenida Beiramar;42.2250311;-8.7515847
Avenida Beiramar;42.2251511;-8.7407041
Camiño da Porta Levada;42.3074014;-8.6077681
Camiño da Cirina;42.3065360;-8.6086959
Rúa do Alto;42.3069822;-8.6107740
Camiño da Cociña Aberta;42.3066328;-8.6103619
Rúa do Loural;42.3141186;-8.6166318
Estrada do Alto dos Tras;42.3103174;-8.6127693
Avenida Beiramar;42.2251923;-8.7521892
Avenida Beiramar;42.2253202;-8.7520374
Rúa Eduardo Cabello;42.2255692;-8.7523681
Rúa Eduardo Cabello;42.2253325;-8.7524403
Rúa do Santo Cristo;42.2253918;-8.7524328
Rúa do Santo Cristo;42.2254049;-8.7523703
Rúa Eduardo Cabello;42.2253695;-8.7524022
Rúa Eduardo Cabello;42.2254665;-8.7524699
Rúa do Santo Cristo;42.2253724;-8.7528587
Rúa Pescadores;42.2251254;-8.7525013
Rúa do Santo Cristo;42.2253715;-8.7526134
Avenida Beiramar;42.2252515;-8.7523852
Avenida Beiramar;42.2251541;-8.7518376
Rúa Eduardo Cabello;42.2255774;-8.7523150
Rúa Eduardo Cabello;42.2254724;-8.7524435
Avenida Ernestina Otero;42.2868863;-8.6107959
Camiño Punta do Socorro;42.2878549;-8.6228354
Camiño da Portela;42.2871175;-8.6223607
Rúa Prego de Montaos;42.2805582;-8.6102119
Rúa Prego de Montaos;42.2806249;-8.6101498
Baixada ó Castaño;42.2217857;-8.7234335
Praza Padre José Rubinos;43.3558551;-8.4129594
Rúa Mantelas;42.2254376;-8.7175503
Rúa Arbo;42.2204079;-8.7399832
Rúa da Rañeira;42.2234566;-8.7403345
Rúa de San Gregorio;42.2243500;-8.7424585
Rúa de San Gregorio;42.2251094;-8.7428335
Rúa Núñez de Balboa;42.2209054;-8.7447465
Rúa do Grove;42.2195896;-8.7443884
Rúa da Rañeira;42.2234373;-8.7401760
Avenida de Malpica;43.2206499;-8.7036335
Avenida de Malpica;43.2203223;-8.7030226
Praza da Consolación;42.2207377;-8.7457361
Praza da Consolación;42.2209344;-8.7456345
Rúa Pedro do Pazo;42.2247020;-8.7511558
Rúa do Sil;42.2200009;-8.7540050
Rúa Cangas;42.2178069;-8.7538787
Rúa Cangas;42.2184357;-8.7515756
Rúa Cangas;42.2188285;-8.7516424
Rúa Cangas;42.2186183;-8.7515683
Rúa Cangas;42.2184205;-8.7514985
Camiño de Severiana;42.2177776;-8.7551417
Camiño da Veiguiña;42.2186990;-8.7587953
Camiño da Veiguiña;42.2186710;-8.7590171
Rúa da Santa Mariña;42.5715201;-8.7725706
Rúa do Sil;42.2203878;-8.7538189
Rúa As Mallas;42.2200699;-8.7550209
Rúa do Rocío;42.2210607;-8.7520301
Rúa do Rocío;42.2215145;-8.7511141
Rúa do Rocío;42.2215876;-8.7509273
Rúa do Rocío;42.2216167;-8.7524371
Avenida da Atlántida;42.2225909;-8.7530546
Avenida da Atlántida;42.2229971;-8.7536002
Rúa Paulino Freire;42.2224609;-8.7526881
Paseo de Paz Andrade;42.2253410;-8.7554471
Paseo de Paz Andrade;42.2233614;-8.7604397
Paseo de Paz Andrade;42.2234872;-8.7587166
Paseo de Paz Andrade;42.2237388;-8.7574447
Camiño da Igrexa;42.2229479;-8.7652348
Camiño da Igrexa;42.2227280;-8.7651448
Camiño do Forte;42.2223711;-8.7697563
Camino de Forte;42.2205582;-8.7688552
Camiño do Forte;42.2216004;-8.7707943
Avenida da Atlántida;42.2230032;-8.7706753
Camiño do Freixeiro;42.2173459;-8.7644766
Rúa Areal;42.3952750;-8.8271787
Rúa do Pazo Solita;42.2164640;-8.7631725
Rúa do Pazo Solita;42.2168645;-8.7631000
Saída aparcadoiro Eroski;43.5390714;-7.0579716
Avenida de Europa;42.2154015;-8.7613389
Avenida de Europa;42.2157356;-8.7606135
Camiño da Serra;42.2156358;-8.7567546
Avenida de Samil;42.2166021;-8.7749666
Avenida de Samil;42.2165646;-8.7750326
Avenida de Samil;42.2159975;-8.7747816
Rúa de Campo de Maria Mendez;43.5545637;-7.1076252
Rúa de Campo Maria Mendez;43.5548515;-7.1067797
Avenida de Samil;42.2215489;-8.7737402
Avenida de Samil;42.2212036;-8.7742017
Avenida de Samil;42.2227879;-8.7714330
Avenida de Samil;42.2218600;-8.7731942
Avenida da Atlántida;42.2219682;-8.7578968
Avenida da Atlántida;42.2230000;-8.7700083
Rúa Roade;42.2230322;-8.7614954
Rúa Roade;42.2234814;-8.7618334
Rúa da Castaña;42.2205225;-8.7607738
Rúa da Castaña;42.2213376;-8.7606560
Camiño da Veiguiña;42.2213185;-8.7589631
Rúa da Castaña;42.2200455;-8.7607089
Rúa da Castaña;42.2189561;-8.7608184
Rúa da Castaña;42.2176867;-8.7607147
Rúa de Xavier Sensat;42.2187428;-8.7609712
Rúa de Xavier Sensat;42.2206857;-8.7618657
Rúa de Xavier Sensat;42.2214073;-8.7622674
Rúa da Robaleira;42.2145977;-8.7724554
Rúa Argazada;42.2150325;-8.7736298
Rúa Argazada;42.2148048;-8.7734637
Rúa Argazada;42.2126309;-8.7724214
Rúa Dunas de Samil;42.2131036;-8.7731388
Rúa Argazada;42.2143593;-8.7731332
Rúa Argazada;42.2138590;-8.7727791
Avenida de Samil;42.2201786;-8.7749958
Avenida de Samil;42.2172535;-8.7753150
Avenida de Samil;42.2160116;-8.7748616
Avenida de Samil;42.2123657;-8.7742594
Avenida de Samil;42.2119302;-8.7743935
Avenida de Samil;42.2125953;-8.7743135
Avenida de Samil;42.2129073;-8.7743577
Avenida de Samil;42.2135596;-8.7744537
Avenida de Samil;42.2149534;-8.7746670
Avenida de Samil;42.2140445;-8.7745279
Avenida de Samil;42.2112614;-8.7740715
Avenida de Europa;42.2111884;-8.7741335
Avenida de Samil;42.2110386;-8.7741853
Avenida de Samil;42.2110363;-8.7742243
Avenida de Europa;42.2111095;-8.7724328
Avenida de Europa;42.2111568;-8.7729068
Avenida de Europa;42.2110136;-8.7710633
Camino Barroca;42.2107590;-8.7630566
Rúa de Pontevedra;42.1013692;-8.5561348
Avenida de Europa;42.2110940;-8.7722659
Avenida de Samil;42.2106508;-8.7744223
Avenida de Samil;42.2106194;-8.7745305
Avenida de Samil;42.2041438;-8.7768129
Avenida de Samil;42.2041571;-8.7769340
Avenida de Samil;42.2078619;-8.7758303
Avenida de Samil;42.2076687;-8.7759244
Avenida de Samil;42.2072584;-8.7761197
Avenida de Samil;42.2063153;-8.7765832
Avenida de Samil;42.2057838;-8.7767881
Avenida de Samil;42.2054427;-8.7768784
Avenida de Samil;42.2053341;-8.7768755
Avenida de Samil;42.2051026;-8.7768693
Avenida de Samil;42.2067061;-8.7763853
Avenida de Samil;42.2061056;-8.7766914
Avenida de Samil;42.2080888;-8.7757207
Rúa do Concello;42.2601181;-7.3789998
Rúa do Concello;42.2603248;-7.3810420
Rúa do Puleiro;42.2606895;-7.3812891
Estrada de Bretelo;42.2599185;-7.3801416
Avenida de Samil;42.2089310;-8.7753030
Avenida de Samil;42.2032484;-8.7767839
Rúa de Canido;42.2029540;-8.7768818
Avenida de Samil;42.2032727;-8.7769137
Rúa de Canido;42.2030423;-8.7769149
Avenida de Samil;42.2032617;-8.7768657
Rúa da Carreira;42.1659848;-7.1833858
Praza da Vila;42.1660251;-7.1832170
Rúa Conselo;42.1664208;-7.1834438
Camiño do Caramuxo;42.2037198;-8.7618057
Avenida de Ricardo Mella;42.2044871;-8.7608703
Avenida de Ricardo Mella;42.2038429;-8.7620683
Camiño do Caramuxo;42.2033945;-8.7612936
Avenida Beiramar;42.2251435;-8.7519572
Rúa da Cordoeira;42.2225215;-8.7465594
Rúa Baixada a Fonte dos Barros;42.2206917;-8.7487129
Avenida de Beiramar;42.2345903;-8.7330460
Avenida de Beiramar;42.2356389;-8.7322891
Rúa de Jacinto Benavente;42.2336148;-8.7329338
Avenida de Beiramar;42.2376416;-8.7297034
Avenida de Beiramar;42.2372265;-8.7300300
Camiño da Pega;42.2589289;-8.6723890
Rúa da Ribeira do Berbés;42.2375320;-8.7294077
Avenida de Beiramar;42.2392543;-8.7284887
Baixada Forte;42.2403781;-8.7255598
Praza de San Clemente;42.8791673;-8.5467499
Camino de Rios;42.1901319;-8.7822261
Avenida de Ramón Ferreiro;43.0060980;-7.5558252
Avenida de Ramón Ferreiro;43.0054523;-7.5553264
Ronda da República Arxentina;43.0042946;-7.5621316
Ronda da República Arxentina;43.0048436;-7.5628931
Porta Falsa;43.0142493;-7.5574411
Praza Aviador Parga Cerezo;43.0054315;-7.5522664
Rúa Cánovas del Castillo;42.2403864;-8.7253146
Rúa Cánovas del Castillo;42.2403908;-8.7251449
Rúa Cánovas del Castillo;42.2403786;-8.7256352
Rúa Cánovas del Castillo;42.2401865;-8.7268755
Camiño dos Vilares;42.8616123;-8.7692103
Estrada A Fontaneira - O Vilar dos Adrios;42.9904182;-7.1635114
Estrada A Fontaneira - O Vilar dos Adrios;43.0013611;-7.1670427
Rúa Cánovas del Castillo;42.2404084;-8.7247854
Rúa Areal;42.2387965;-8.7127894
Rúa Areal;42.2387934;-8.7132317
Rúa Areal;42.2387906;-8.7135825
Rúa Areal;42.2387878;-8.7140873
Estrada León a Ourense;42.4138238;-7.0280246
Estrada León - Ourense;42.4160365;-7.0209944
Estrada Logroño - Vigo;42.3990384;-7.0959367
Estrada Logroño - Vigo;42.3985863;-7.0945937
Rúa Isaac Peral;42.2389088;-8.7083019
Rúa García Barbón;42.2397597;-8.7083080
Rúa Pintor Urbano Lugrís;42.4210806;-8.6409100
Lugar de San Blas;42.4187012;-8.6423634
Galerías Comerciais;43.3642366;-8.4062581
Rúa Heraclio Botana;42.2375526;-8.7153693
Rúa García Barbón;42.2368693;-8.7155698
Rúa García Barbón;42.2374483;-8.7195138
Rúa García Barbón;42.2369671;-8.7174048
Rúa Policarpo Sanz;42.2377120;-8.7241451
Rúa García Barbón;42.2370162;-8.7176206
Pasarela;42.2361531;-8.7083362
Acceso peonil a Vialia Vigo;42.2363356;-8.7095866
A Ponte Cancelo;42.8618160;-8.7457533
Rúa Troncoso;42.2339101;-8.7092808
Paseo da Romera;42.7598780;-8.9456696
Rúa de David Mariño Ramos;42.7606019;-8.9442069
Avenida da Constitución;42.7582410;-8.9452993
Avenida da Constitución;42.7560984;-8.9491203
Rúa de Santo André;42.7591947;-8.9461982
Rúa do Camiño Vello;42.7562370;-8.9462146
Rúa de Barlovento;42.7603250;-8.9448459
Rúa da Rapeta;42.7606046;-8.9445549
Rúa da Miñoteira;42.7613119;-8.9443572
Rúa dos Trasmallos;42.7618449;-8.9441194
Paseo da Romera;42.7606680;-8.9456249
Paseo da Romera;42.7605894;-8.9456744
Rúa de David Mariño Ramos;42.7599808;-8.9445010
Rúa de David Mariño Ramos;42.7606416;-8.9436697
Praza do Curro;42.7585451;-8.9495068
Praza do Curro;42.7584763;-8.9492329
Rúa do Camiño Vello;42.7554653;-8.9466510
Rúa Gonzalo Torrente Ballester;42.2330132;-8.7093092
Rúa Esperanto;42.2324691;-8.7104206
Carril Bici Samil Teis;42.2322628;-8.7096797
Travesía de Vigo;42.2333342;-8.7068588
Travesía de Vigo;42.2334125;-8.7066641
Carril Bici Samil Teis;42.2333431;-8.7067801
Vía Norte;42.2339981;-8.7122982
Rúa Antón Beiras;42.2353770;-8.7054545
Rúa Antón Beiras;42.2354484;-8.7058269
Rúa Xosé María Acuña;42.2357383;-8.7070569
Rúa Numancia;42.2343594;-8.7048215
Rúa Asturias;42.2333996;-8.7036138
A Carreira da Horta;43.1875481;-7.2609699
A Carreira da Horta;43.1886377;-7.2616571
Rúa Extremadura;42.2326851;-8.7034048
Rúa Extremadura;42.2315992;-8.7033002
Avenida da Ponte;42.2190626;-8.6696956
Avenida de Santa Mariña;42.2258733;-8.6429812
Avenida de Santa Mariña;42.2248982;-8.6495010
Rúa da Becerreira;42.2207046;-8.6627629
Rúa da Becerreira;42.2215152;-8.6621638
Camiño de Sabaxáns;42.2218864;-8.6830254
Camiño do Tixolo;42.2215960;-8.6827882
Camiño do Tixolo;42.2219496;-8.6816528
Camiño do Meixoeiro;42.2213867;-8.6804328
Camiño do Meixoeiro;42.2216273;-8.6808860
Rúa Doutor Enrique Suárez Guntín;42.2222856;-8.6802135
Camiño do Meixoeiro;42.2220119;-8.6808556
Camiño da Bouciña;42.2233374;-8.6822812
Camiño da Bouciña;42.2238428;-8.6819826
Estrada Vella de Madrid;42.2182432;-8.6797049
Estrada Vella de Madrid;42.2179457;-8.6799271
Estrada Vella de Madrid;42.2187777;-8.6793393
Estrada Vella de Madrid;42.2192673;-8.6791189
Rúa Fábrica;43.2146815;-8.6961572
Rúa de Gandarón;42.2192063;-8.7003269
Rúa de Gandarón;42.2211717;-8.6993516
Rúa Gandarón;42.2230290;-8.6983630
Rúa dos Curros;42.2282957;-8.6891118
Rúa dos Curros;42.2279919;-8.6908501
Rúa dos Curros;42.2277922;-8.6932473
Rúa Severino Cobas;42.2254045;-8.6860986
Rúa Severino Cobas;42.2264557;-8.6826469
Rúa Pateira;42.2264147;-8.6984329
Rúa Pateira;42.2269263;-8.7014033
Rúa da Ceboleira;42.2264806;-8.7012448
Rúa da Ceboleira;42.2236237;-8.7018768
Estrada de Bembrive;42.2127726;-8.6970192
Puente de Serrapio;42.4795886;-8.4438307
Rúa de Muros;42.8768401;-8.6078574
Estrada de Bembrive;42.2073204;-8.6933240
Rúa Segade;42.2099255;-8.6903949
Camiño Loureiro;42.2110141;-8.6940263
Subida a Miraflores;42.2089139;-8.6769445
Subida a Miraflores;42.2098929;-8.6765315
Rúa Viña Grande;42.2097159;-8.6736065
Avenida da Ponte;42.2099880;-8.6713032
Avenida da Ponte;42.2109028;-8.6708595
Avenida da Ponte;42.2110656;-8.6706619
Avenida da Ponte;42.2112818;-8.6704397
Estrada de Bembrive;42.2045403;-8.6874549
Estrada de Bembrive;42.2047324;-8.6903223
Camiño da Ribeira;42.2027108;-8.6817880
Camiño da Ribeira;42.2016842;-8.6829464
Camiño da Ribeira;42.2037016;-8.6821640
Estrada das Plantas;42.2090141;-8.6703675
Estrada das Plantas;42.2091556;-8.6704227
Estrada das Plantas;42.2092665;-8.6705020
Estrada das Plantas;42.2077096;-8.6702854
Estrada das Plantas;42.2073495;-8.6703317
Estrada das Plantas;42.2078848;-8.6702611
Estrada das Plantas;42.2043037;-8.6702538
Estrada das Plantas;42.2051416;-8.6707794
Estrada do Lameiro;42.2135898;-8.6999569
Camiño Cerdeira;42.2117257;-8.7099791
Estrada Ponte Segade;42.2157743;-8.7079522
Rúa Emilia Pardo Bazán;42.2207820;-8.7088618
Rúa Emilia Pardo Bazán;42.2204259;-8.7070838
Rúa Carballo;42.2236176;-8.7158163
Rúa Carballo;42.2238207;-8.7131041
Camiño dos Quirós;42.2188660;-8.7112275
Rúa Mantelas;42.2270227;-8.7199446
Camiño de Rioboo;42.2239400;-8.7230386
Camiño de Rioboo;42.2236558;-8.7233728
Camiño de Rioboo;42.2228183;-8.7242781
Camiño de Rioboo;42.2241250;-8.7225257
Camiño de Rioboo;42.2254174;-8.7182920
Rúa de Mantelas;42.2252014;-8.7167358
Baixada A Salgueira;42.2256095;-8.7163759
Avenida do Alcalde de Lavadores;42.2144322;-8.6968293
Estrada Vella de Madrid;42.2143941;-8.6965467
Estrada Vella de Madrid;42.2141061;-8.6969763
Estrada do Lameiro;42.2136966;-8.6992745
Avenida de Madrid;42.2139792;-8.6989772
Avenida de Madrid;42.2157232;-8.7005306
Avenida de Madrid;42.2163769;-8.7011628
Avenida de Madrid;42.2162544;-8.7011652
Estrada Vella de Madrid;42.2201347;-8.6793761
Estrada Vella de Madrid;42.2197002;-8.6791542
Camiño do Meixoeiro;42.2198606;-8.6791065
Estrada Vella de Madrid;42.2165891;-8.6818951
Rúa Pombal;42.0297565;-7.9725048
Rúa do Campo da Feira;42.0316200;-7.9737155
Travesía Irmáns Martínez;42.0323622;-7.9759000
Praza de San Roque;42.0303755;-7.9764218
Rúa de Otero Pedraio;42.1109949;-8.7625237
Rúa de Rosalía de Castro;42.1105255;-8.7631901
Avenida do Campo da Feira;42.1120471;-8.7640901
Avenida de Curros Enríquez;42.1095813;-8.7646217
Avenida de Curros Enríquez;42.1101450;-8.7646577
Rúa Xestoso;42.2072059;-8.6697725
Rúa Xestoso;42.2062964;-8.6717883
Camiño dos Freires;42.2037179;-8.6759948
Camiño dos Freires;42.2032160;-8.6756264
Estrada do Mercantil;42.1952765;-8.6653748
Estrada do Mercantil;42.1946937;-8.6653794
Estrada do Mercantil;42.1821802;-8.6671075
Estrada do Mercantil;42.1830317;-8.6656410
Estrada das Plantas;42.1815986;-8.6676786
Estrada do Mercantil;42.1816827;-8.6675661
Estrada do Mercantil;42.1819031;-8.6673931
Estrada das Plantas;42.1770933;-8.6721151
Estrada das Plantas;42.1817894;-8.6676129
Estrada das Plantas;42.1820167;-8.6675821
Estrada do Mercantil;42.1819981;-8.6673116
Estrada do Rebullón;42.2066883;-8.6614484
Estrada do Rebullón;42.2063057;-8.6621027
Avenida de Puxeiros;42.2083368;-8.6561849
Camiño Eido de San Antón;42.2070313;-8.6599411
Camiño de Cenquiña;42.9909329;-8.3395906
Baixada á Ponte Nova;42.2176900;-8.7220562
Baixada á Ponte Nova;42.2176390;-8.7219767
Baixada a Laxe;42.2149333;-8.7221445
Baixada a Laxe;42.2167907;-8.7180066
Ponte de Paradela;42.8156340;-8.6271103
Paseo do Lagares;42.2062568;-8.7513955
Paseo do Lagares;42.2061630;-8.7514107
Travesía da Ponte Romana;42.2122055;-8.7340097
Paseo do Lagares;42.2121302;-8.7352824
Paseo do Lagares;42.2122231;-8.7340178
Avenida Citroën;42.2100049;-8.7429118
Avenida Citroën;42.2097829;-8.7434052
Avenida da Florida;42.2115879;-8.7461034
Avenida da Florida;42.2121011;-8.7453701
Rúa Alexandre Bóveda;42.2123892;-8.7423575
A Costa do Cotro;42.0895651;-8.8214561
Rúa A Guarda;42.2156952;-8.7483269
Rúa Santa Maria de Oia;42.2157955;-8.7474659
Rúa Cambados;42.2186153;-8.7442670
Rúa Martín Echegaray;42.2179232;-8.7440846
Rúa Tui;42.2177557;-8.7445753
Rúa Tui;42.2158404;-8.7459890
Rúa Tui;42.2142069;-8.7460879
Rúa Tui;42.2126383;-8.7459347
Rúa Cronista Rodríguez Elías;42.2125657;-8.7460863
Rúa Tui;42.2125345;-8.7458503
Rúa de Baiona;42.2144833;-8.7521506
Rúa do Grove;42.2196522;-8.7443693
Rúa do Grove;42.2190633;-8.7441037
Rúa Teixugueiras;42.2145517;-8.7548591
Rúa Teixugueiras;42.2164468;-8.7561846
Avenida de Samil;42.2123665;-8.7743105
Rúa do Xuncal;42.2082316;-8.7640386
Rúa do Xuncal;42.2084437;-8.7640969
Rúa do Xuncal;42.2088761;-8.7641367
Rúa da Barroca;42.2093640;-8.7639996
Rúa do Bravo;42.2092409;-8.7665299
Rúa San Paio;42.2085235;-8.7659888
Rúa San Paio;42.2128881;-8.7615964
Rúa Pescadores;42.2252328;-8.7523212
Rúa da Pardaíña;42.2199011;-8.7559186
Rúa da Pardaíña;42.2203931;-8.7559221
Rúa da Pardaíña;42.2211767;-8.7555833
Rúa Fotógrafo Xosé Gil;42.2157885;-8.7412139
Camiño da Espedrigada;42.2172198;-8.7349124
Camiño da Espedrigada;42.2181083;-8.7357313
Camiño da Espedrigada;42.2183900;-8.7359520
Avenida da Florida;42.2201350;-8.7336907
Rúa Quintela;42.2189472;-8.7396224
Rúa Quintela;42.2190882;-8.7388506
Rúa Eugenio Arbones;42.2179903;-8.7338670
Baixada á Igrexa;42.2193920;-8.7277440
Rúa Pastora;42.2184334;-8.7287779
Rúa Pastora;42.2183749;-8.7296572
Camiño do Cancelo;42.8620097;-8.7464460
Camiño da Salseira;43.7251416;-7.4919783
